,rooms,floors,area_outside,area,link,address,hind,maakond
2165,2,,,37.9,https://city24.ee/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-sopruse-pst/8663942,"Sõpruse pst 12,Kristiine linnaosa, Tallinn, Harju maakond",125000,harju
2166,2,3/4,,71.5,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-toostuse-tn/1851867,"Tööstuse tn 77,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",185000,harju
2167,2,9/16,,81.5,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-pirita-tee/3192918,"Pirita tee 26f, Pirita,Kesklinna linnaosa, Tallinn, Harju maakond",318000,harju
2168,1,3/4,,71.5,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-toostuse-tn/4694079,"Tööstuse tn 77,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",185000,harju
2169,2,1/2,,60.2,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-priisle-tee/8810208,"Priisle tee 2, Kose,Lasnamäe linnaosa, Tallinn, Harju maakond",199000,harju
2170,1,2/5,,30.6,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-maardu-linn-ringi-tn/8703212,"Ringi tn 44a,Maardu linn, Harju maakond",78000,harju
2171,3,2/3,,61.5,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-kahu-tn/9038965,"Kahu tn 4,Lasnamäe linnaosa, Tallinn, Harju maakond",205000,harju
2172,2,2/5,,40,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-vihuri-tn/4321997,"Vihuri tn 5,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",110000,harju
2173,1,9/9,,35,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-m-harma-tn/4524920,"M. Härma tn 5,Lasnamäe linnaosa, Tallinn, Harju maakond",88500,harju
2174,2,2/4,,40.2,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-maardu-linn-kallasmaa-tn/2711852,"Kallasmaa tn 10-22,Maardu linn, Harju maakond",89900,harju
2175,3,,,65.8,https://city24.ee/real-estate/apartments-for-sale/tallinn-nomme-linnaosa-vabaduse-pst/5528680,"Vabaduse pst 160a,Nõmme linnaosa, Tallinn, Harju maakond",75000,harju
2176,2,4/4,,60.6,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-reimani/5982256,"Reimani 5,Kesklinna linnaosa, Tallinn, Harju maakond",180000,harju
2177,1,5/7,,30,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-lootsi-tn/6752964,"Lootsi tn 3a,Kesklinna linnaosa, Tallinn, Harju maakond",165000,harju
2178,1,7/9,,32.6,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-kivila-tn/2599995,"Kivila tn 4, Kuristiku,Lasnamäe linnaosa, Tallinn, Harju maakond",80000,harju
2179,2,5/8,,43,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-roseni-tn/3167617,"Roseni tn 9, Sadama,Kesklinna linnaosa, Tallinn, Harju maakond",259000,harju
2180,3,,,70.6,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-pirita-tee/3932389,"Pirita tee 26b/1,Kesklinna linnaosa, Tallinn, Harju maakond",279900,harju
2181,4,1/5,,82.7,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-tehnika-tn/1003162,"Tehnika tn 27, Kelmiküla,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",275000,harju
2182,2,9/11,,62.9,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-tartu-mnt/2157498,"Tartu mnt 16-27, Maakri,Kesklinna linnaosa, Tallinn, Harju maakond",199000,harju
2183,4,5/6,,89.5,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-pronksi-tn/1868242,"Pronksi tn 6a,Kesklinna linnaosa, Tallinn, Harju maakond",435000,harju
2184,1,,,30.2,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-vibu-tn/6751289,"Vibu tn 10, Kalamaja,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",182000,harju
2185,2,-1/3,,34.7,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-pilve-tn/5371842,"Pilve tn 5-10,Kesklinna linnaosa, Tallinn, Harju maakond",119900,harju
2186,2,2/4,,36.7,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-saku-tn/5482729,"Saku tn 5-7, Kitseküla,Kesklinna linnaosa, Tallinn, Harju maakond",114900,harju
2187,4,7/8,,96.7,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-sipelga-tn/3314845,"Sipelga tn 4, Sääse,Mustamäe linnaosa, Tallinn, Harju maakond",309000,harju
2188,1,1/2,,24.9,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-heina-tn/7030216,"Heina tn 15, Pelgulinn,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",91000,harju
2189,3,4/4,,60.2,https://city24.ee/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-endla-tn/1651642,"Endla tn 47, Lilleküla,Kristiine linnaosa, Tallinn, Harju maakond",159000,harju
2190,3,6/14,,,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-voistluse-tn/5732185,"Võistluse tn 6/3-139, Juhkentali,Kesklinna linnaosa, Tallinn, Harju maakond",281103,harju
2191,3,6/14,,,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-voistluse-tn/7877796,"Võistluse tn 6/1-19, Juhkentali,Kesklinna linnaosa, Tallinn, Harju maakond",270368,harju
2192,3,8/14,,74,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-voistluse-tn/8890271,"Võistluse tn 6/3-148, Juhkentali,Kesklinna linnaosa, Tallinn, Harju maakond",339570,harju
2193,3,8/14,,,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-voistluse-tn/1251378,"Võistluse tn 6/1-28, Juhkentali,Kesklinna linnaosa, Tallinn, Harju maakond",321583,harju
2194,4,12/14,,113.3,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-voistluse-tn/8188696,"Võistluse tn 6/2-102, Juhkentali,Kesklinna linnaosa, Tallinn, Harju maakond",558342,harju
2195,3,11/14,,,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-voistluse-tn/3851117,"Võistluse tn 6/2-100, Juhkentali,Kesklinna linnaosa, Tallinn, Harju maakond",332479,harju
2196,3,5/14,,71.5,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-voistluse-tn/3626464,"Võistluse tn 6/2-75, Juhkentali,Kesklinna linnaosa, Tallinn, Harju maakond",305680,harju
2197,3,3/14,,71.5,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-voistluse-tn/4690234,"Võistluse tn 6/3-128, Juhkentali,Kesklinna linnaosa, Tallinn, Harju maakond",277135,harju
2198,4,3/4,,76.3,https://city24.ee/real-estate/apartments-for-sale/joelahtme-vald-loo-alevik-kastani-tee/2690500,"Kastani tee 8-31, Loo,Loo alevik, Jõelähtme vald, Harju maakond",205900,harju
2199,5,12/14,,122.3,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-voistluse-tn/5760909,"Võistluse tn 6/2-103, Juhkentali,Kesklinna linnaosa, Tallinn, Harju maakond",600914,harju
2200,3,1/4,,56,https://city24.ee/real-estate/apartments-for-sale/joelahtme-vald-loo-alevik-kastani-tee/6393801,"Kastani tee 6-2,Loo alevik, Jõelähtme vald, Harju maakond",187900,harju
2201,4,1/4,,76,https://city24.ee/real-estate/apartments-for-sale/joelahtme-vald-loo-alevik-kastani-tee/1806993,"Kastani tee 10-5, Loo,Loo alevik, Jõelähtme vald, Harju maakond",213900,harju
2202,4,4/4,,76.3,https://city24.ee/real-estate/apartments-for-sale/joelahtme-vald-loo-alevik-kastani-tee/7958555,"Kastani tee 10-20, Loo,Loo alevik, Jõelähtme vald, Harju maakond",206900,harju
2203,3,9/14,,,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-voistluse-tn/3035106,"Võistluse tn 6/2-91, Juhkentali,Kesklinna linnaosa, Tallinn, Harju maakond",316176,harju
2204,3,3/4,,62.7,https://city24.ee/real-estate/apartments-for-sale/joelahtme-vald-loo-alevik-kastani-tee/9158665,"Kastani tee 8-11,Loo alevik, Jõelähtme vald, Harju maakond",181900,harju
2205,3,10/14,,71.4,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-voistluse-tn/6750224,"Võistluse tn 6/2-95, Juhkentali,Kesklinna linnaosa, Tallinn, Harju maakond",327807,harju
2206,3,4/4,,62.7,https://city24.ee/real-estate/apartments-for-sale/joelahtme-vald-loo-alevik-kastani-tee/5405605,"Kastani tee 6-16,Loo alevik, Jõelähtme vald, Harju maakond",183900,harju
2207,3,2/4,,59.5,https://city24.ee/real-estate/apartments-for-sale/joelahtme-vald-loo-alevik-kastani-tee/4841719,"Kastani tee 8-7, Loo,Loo alevik, Jõelähtme vald, Harju maakond",179900,harju
2208,3,2/4,,59.5,https://city24.ee/real-estate/apartments-for-sale/joelahtme-vald-loo-alevik-kastani-tee/2331269,"Kastani tee 6-7,Loo alevik, Jõelähtme vald, Harju maakond",179900,harju
2209,3,3/4,,62.7,https://city24.ee/real-estate/apartments-for-sale/joelahtme-vald-loo-alevik-kastani-tee/3934503,"Kastani tee 10-11,Loo alevik, Jõelähtme vald, Harju maakond",181900,harju
2210,3,2/4,,62.7,https://city24.ee/real-estate/apartments-for-sale/joelahtme-vald-loo-alevik-kastani-tee/6369410,"Kastani tee 10-30,Loo alevik, Jõelähtme vald, Harju maakond",179900,harju
2211,4,1/4,,76.4,https://city24.ee/real-estate/apartments-for-sale/joelahtme-vald-loo-alevik-kastani-tee/2878674,"Kastani tee 8-22, Loo,Loo alevik, Jõelähtme vald, Harju maakond",223900,harju
2212,4,1/4,,76.4,https://city24.ee/real-estate/apartments-for-sale/joelahtme-vald-loo-alevik-kastani-tee/4693642,"Kastani tee 8-4, Loo,Loo alevik, Jõelähtme vald, Harju maakond",223920,harju
2213,4,4/4,,76.8,https://city24.ee/real-estate/apartments-for-sale/joelahtme-vald-loo-alevik-kastani-tee/6364739,"Kastani tee 6-37,Loo alevik, Jõelähtme vald, Harju maakond",218900,harju
2214,3,6/6,,181.8,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-suur-ameerika-tn/6466240,"Suur-Ameerika tn. 20,Kesklinna linnaosa, Tallinn, Harju maakond",820000,harju
2215,4,3/4,,76.8,https://city24.ee/real-estate/apartments-for-sale/joelahtme-vald-loo-alevik-kastani-tee/4935091,"Kastani tee 10-14, Loo,Loo alevik, Jõelähtme vald, Harju maakond",212900,harju
2216,4,1/4,,76,https://city24.ee/real-estate/apartments-for-sale/joelahtme-vald-loo-alevik-kastani-tee/4830721,"Kastani tee 10-21, Loo,Loo alevik, Jõelähtme vald, Harju maakond",213900,harju
2217,3,4/4,,62.7,https://city24.ee/real-estate/apartments-for-sale/joelahtme-vald-loo-alevik-kastani-tee/7196407,"Kastani tee 6-40,Loo alevik, Jõelähtme vald, Harju maakond",183900,harju
2218,4,4/4,,76.8,https://city24.ee/real-estate/apartments-for-sale/joelahtme-vald-loo-alevik-kastani-tee/8742950,"Kastani tee 8-37,Loo alevik, Jõelähtme vald, Harju maakond",218900,harju
2219,2,4/4,,39.8,https://city24.ee/real-estate/apartments-for-sale/joelahtme-vald-loo-alevik-kastani-tee/5389025,"Kastani tee 6-38,Loo alevik, Jõelähtme vald, Harju maakond",139900,harju
2220,2,3/4,,39.8,https://city24.ee/real-estate/apartments-for-sale/joelahtme-vald-loo-alevik-kastani-tee/1408754,"Kastani tee 8-33,Loo alevik, Jõelähtme vald, Harju maakond",138900,harju
2221,3,2/4,,59.5,https://city24.ee/real-estate/apartments-for-sale/joelahtme-vald-loo-alevik-kastani-tee/1886446,"Kastani tee 6-29,Loo alevik, Jõelähtme vald, Harju maakond",179900,harju
2222,2,1/4,,39.8,https://city24.ee/real-estate/apartments-for-sale/joelahtme-vald-loo-alevik-kastani-tee/5377418,"Kastani tee 6-3,Loo alevik, Jõelähtme vald, Harju maakond",141900,harju
2223,4,1/4,,76,https://city24.ee/real-estate/apartments-for-sale/joelahtme-vald-loo-alevik-kastani-tee/5194941,"Kastani tee 8-21, Loo,Loo alevik, Jõelähtme vald, Harju maakond",213900,harju
2224,4,3/4,,76.3,https://city24.ee/real-estate/apartments-for-sale/joelahtme-vald-loo-alevik-kastani-tee/4463557,"Kastani tee 10-15, Loo,Loo alevik, Jõelähtme vald, Harju maakond",205900,harju
2225,2,,,43.5,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-tornimae-tn/8669604,"Tornimäe tn 7,Kesklinna linnaosa, Tallinn, Harju maakond",229000,harju
2226,2,4/4,,39.8,https://city24.ee/real-estate/apartments-for-sale/joelahtme-vald-loo-alevik-kastani-tee/8266644,"Kastani tee 10-18,Loo alevik, Jõelähtme vald, Harju maakond",138900,harju
2227,2,,,42.5,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-tornimae-tn/7279197,"Tornimäe tn 7,Kesklinna linnaosa, Tallinn, Harju maakond",199000,harju
2228,2,2/4,,49.3,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-raua-tn/4939831,"Raua tn 19a,Kesklinna linnaosa, Tallinn, Harju maakond",249000,harju
2229,2,1/9,,43.4,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-punane-tn/6703918,"Punane tn 21,Lasnamäe linnaosa, Tallinn, Harju maakond",99500,harju
2230,2,4/5,,46.2,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-keila-linn-luha-tn/3943243,"Luha tn 13,Keila linn, Harju maakond",99000,harju
2231,3,4/5,,52.5,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-saue-linn-kuuma-tn/1077689,"Kuuma tn 3,Saue linn, Harju maakond",113000,harju
2232,2,2/4,,40.5,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-puhangu-tn/8575738,"Puhangu tn 6,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",115000,harju
2233,1,2/5,,32.9,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-maardu-linn-kellamae-tn/9188139,"Kellamäe tn 2,Maardu linn, Harju maakond",68900,harju
2234,2,5/14,,48.2,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-voistluse-tn/1815972,"Võistluse tn 6/3-137, Juhkentali,Kesklinna linnaosa, Tallinn, Harju maakond",221334,harju
2235,5,12/14,,123.9,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-voistluse-tn/5356045,"Võistluse tn 6/1-43, Kesklinn,Kesklinna linnaosa, Tallinn, Harju maakond",624456,harju
2236,3,11/14,,71.4,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-voistluse-tn/3015494,"Võistluse tn 6/3-159, Juhkentali,Kesklinna linnaosa, Tallinn, Harju maakond",319872,harju
2237,3,6/14,,,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-voistluse-tn/5193230,"Võistluse tn 6/3-140, Juhkentali,Kesklinna linnaosa, Tallinn, Harju maakond",327471,harju
2238,3,7/14,,,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-voistluse-tn/9137612,"Võistluse tn 6/1-23, Juhkentali,Kesklinna linnaosa, Tallinn, Harju maakond",279496,harju
2239,3,9/14,,74.2,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-voistluse-tn/3750044,"Võistluse tn 6/1-32, Juhkentali,Kesklinna linnaosa, Tallinn, Harju maakond",338015,harju
2240,3,10/14,,74.4,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-voistluse-tn/1835827,"Võistluse tn 6/2-96, Juhkentali,Kesklinna linnaosa, Tallinn, Harju maakond",323669,harju
2241,3,8/14,,71.3,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-voistluse-tn/4403022,"Võistluse tn 6/1-27, Juhkentali,Kesklinna linnaosa, Tallinn, Harju maakond",287482,harju
2242,3,9/14,,,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-voistluse-tn/6804450,"Võistluse tn 6/1-31, Juhkentali,Kesklinna linnaosa, Tallinn, Harju maakond",303878,harju
2243,2,5/8,,60.5,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-kaupmehe-tn/7266382,"Kaupmehe tn 7, Südalinn,Kesklinna linnaosa, Tallinn, Harju maakond",259000,harju
2244,2,4/8,,61.7,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-parnu-mnt/5414364,"Pärnu mnt,Kesklinna linnaosa, Tallinn, Harju maakond",179900,harju
2245,2,4/5,,33.1,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-kalaranna-tn/8702325,"Kalaranna tn, Kesklinn,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",264500,harju
2246,3,3/14,,156,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-tartu-mnt/4406114,"Tartu mnt 84a, Fahle Maja,Kesklinna linnaosa, Tallinn, Harju maakond",560000,harju
2247,4,3/3,,86.6,https://city24.ee/real-estate/apartments-for-sale/saue-vald-laagri-alevik-iltre-tn/7870317,"Iltre tn 4,Laagri alevik, Saue vald, Harju maakond",274990,harju
2248,2,23/30,,51.5,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-tornimae-tn/1560782,"Tornimäe tn 7, Maakri,Kesklinna linnaosa, Tallinn, Harju maakond",334800,harju
2249,4,,,141.9,https://city24.ee/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-lille-tn/5541610,"Lille tn 23,Kristiine linnaosa, Tallinn, Harju maakond",382900,harju
2250,2,2/3,,60.4,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-viimsi-alevik-vaike-sepa-tee/6337449,"Väike-Sepa tee 4,Viimsi alevik, Harju maakond",199000,harju
2251,1,5/9,,32.8,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-pikri-tn/4013097,"Pikri tn 5,Lasnamäe linnaosa, Tallinn, Harju maakond",94900,harju
2252,1,1/7,,30,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-manufaktuuri-tn/1289165,"Manufaktuuri tn 20,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",121990,harju
2253,3,3/6,,74.9,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-karneri-tn/4782303,"Kärneri tn 3, Rocca al Mare keskuse piirkond,Haabersti linnaosa, Tallinn, Harju maakond",233900,harju
2254,2,7/9,,49.3,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-k-karberi-tn/6220239,"K. Kärberi tn 28, UUS PAKKUMINE,Lasnamäe linnaosa, Tallinn, Harju maakond",116900,harju
2255,2,3/5,,47.3,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-e-vilde-tee/7720350,"E. Vilde tee 60,Mustamäe linnaosa, Tallinn, Harju maakond",109000,harju
2256,3,3/4,,62.7,https://city24.ee/real-estate/apartments-for-sale/joelahtme-vald-loo-alevik-lepa-tee/9323425,"Lepa tee 5-35,Loo alevik, Jõelähtme vald, Harju maakond",194500,harju
2257,5,6/13,,97.8,https://city24.ee/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-vesipapi-tn/6359465,"Vesipapi tn 8-40, Löwenruh,Kristiine linnaosa, Tallinn, Harju maakond",396000,harju
2258,2,9/9,,43,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-sopruse-pst/4216157,"Sõpruse pst 200,Mustamäe linnaosa, Tallinn, Harju maakond",105000,harju
2259,1,2/4,,16.6,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-pae-tn/1087965,"Pae tn 23a,Lasnamäe linnaosa, Tallinn, Harju maakond",65000,harju
2260,4,1/4,,211,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-vana-kalamaja-tn/7510610,"Vana-Kalamaja tn 45,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",650000,harju
2261,2,3/4,,57.8,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-sole-tn/1625889,"Sõle tn 71,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",149000,harju
2262,3,4/5,,71.8,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-astangu-tn/7903867,"Astangu tn 21, Astangu,Haabersti linnaosa, Tallinn, Harju maakond",210000,harju
2263,3,-1/3,,66.6,https://city24.ee/real-estate/apartments-for-sale/tallinn-kadriorg-j-koleri-tn/2033124,"J. Köleri tn 30,Kadriorg, Tallinn, Harju maakond",169000,harju
2264,2,-1/3,,66.6,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-j-koleri-tn/1695917,"J. Köleri tn 30,Kesklinna linnaosa, Tallinn, Harju maakond",169000,harju
2265,3,5/5,,68.9,https://city24.ee/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-rasta-tn/4501090,"Rästa tn 18,Kristiine linnaosa, Tallinn, Harju maakond",305000,harju
2266,4,2/3,,134.8,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-raua-tn/1894872,"Raua tn 20,Kesklinna linnaosa, Tallinn, Harju maakond",458000,harju
2267,2,1/4,,37.2,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-pelguranna-tn/3340645,"Pelguranna tn 19,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",107400,harju
2268,2,5/5,,46.9,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-pae-tn/4398087,"Pae tn 44,Lasnamäe linnaosa, Tallinn, Harju maakond",97500,harju
2269,3,2/3,,66.9,https://city24.ee/real-estate/apartments-for-sale/rae-vald-rae-kula-graniidi-tee/8440994,"Graniidi tee 23/1-9, Rae küla,Rae küla, Rae vald, Harju maakond",214900,harju
2270,3,3/3,,69.3,https://city24.ee/real-estate/apartments-for-sale/rae-vald-rae-kula-graniidi-tee/5481163,"Graniidi tee 23/1-12, Rae küla,Rae küla, Rae vald, Harju maakond",224900,harju
2271,3,2/3,,69.3,https://city24.ee/real-estate/apartments-for-sale/rae-vald-rae-kula-graniidi-tee/6878842,"Graniidi tee 23/1-6, Rae küla,Rae küla, Rae vald, Harju maakond",219900,harju
2272,3,3/3,,63.8,https://city24.ee/real-estate/apartments-for-sale/rae-vald-rae-kula-graniidi-tee/2756827,"Graniidi tee 23/1-11, Rae küla,Rae küla, Rae vald, Harju maakond",201900,harju
2273,4,2/3,,70.6,https://city24.ee/real-estate/apartments-for-sale/rae-vald-rae-kula-graniidi-tee/5173584,"Graniidi tee 23/1-8, Rae küla,Rae küla, Rae vald, Harju maakond",224900,harju
2274,3,3/9,,64.5,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-mahtra-tn/5583492,"Mahtra tn 48,Lasnamäe linnaosa, Tallinn, Harju maakond",125000,harju
2275,3,2/3,,63.6,https://city24.ee/real-estate/apartments-for-sale/rae-vald-rae-kula-dolomiidi-tee/6847251,"Dolomiidi tee 2/3-10,Rae küla, Rae vald, Harju maakond",214905,harju
2276,4,1/3,,70,https://city24.ee/real-estate/apartments-for-sale/rae-vald-rae-kula-graniidi-tee/4688173,"Graniidi tee 23/1-3, Rae küla,Rae küla, Rae vald, Harju maakond",229900,harju
2277,5,1/3,,91,https://city24.ee/real-estate/apartments-for-sale/rae-vald-rae-kula-graniidi-tee/8099888,"Graniidi tee 23/1-1, Rae küla,Rae küla, Rae vald, Harju maakond",259900,harju
2278,4,1/6,,245,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-maleva-poik/1522906,"Maleva põik 1, Kopli,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",395000,harju
2279,2,3/9,,64.5,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-mahtra-tn/8961178,"Mahtra tn 48,Lasnamäe linnaosa, Tallinn, Harju maakond",125000,harju
2280,1,2/5,,32.9,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-linnamae-tee/2477433,"Linnamäe tee 34,Lasnamäe linnaosa, Tallinn, Harju maakond",92000,harju
2281,2,5/5,,47.2,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-lina-tn/1163956,"Lina tn 7,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",132500,harju
2282,3,3/9,,66,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-paekaare-tn/3684553,"Paekaare tn 40,Lasnamäe linnaosa, Tallinn, Harju maakond",125000,harju
2283,2,1/6,,53.3,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-luusi-tn/7099137,"Lüüsi tn 4,Kesklinna linnaosa, Tallinn, Harju maakond",219000,harju
2284,1,1/5,,29.7,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-sole-tn/2252125,"Sõle tn 45,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",83000,harju
2285,4,4/13,,93.1,https://city24.ee/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-vesipapi-tn/1191779,"Vesipapi tn 8-30, Löwenruh,Kristiine linnaosa, Tallinn, Harju maakond",380000,harju
2286,2,1/9,,49.2,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-m-harma-tn/7078027,"M. Härma tn 1,Lasnamäe linnaosa, Tallinn, Harju maakond",115000,harju
2287,2,4/4,,37,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-loime-tn/5041605,"Lõime tn 25a,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",88500,harju
2288,2,3/3,,35.1,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-maardu-linn-keemikute-tn/3813726,"Keemikute tn 30,Maardu linn, Harju maakond",74900,harju
2289,1,2/5,,30.1,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-ehitajate-tee/8536146,"Ehitajate tee 40,Mustamäe linnaosa, Tallinn, Harju maakond",81000,harju
2290,2,3/4,,39.1,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-loime-tn/3859946,"Lõime tn 25a,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",102900,harju
2291,4,6/9,,65,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-mahtra-tn/7532395,"Mahtra tn 24,Lasnamäe linnaosa, Tallinn, Harju maakond",129000,harju
2292,3,6/9,,65,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-mahtra-tn/8528081,"Mahtra tn 24,Lasnamäe linnaosa, Tallinn, Harju maakond",129000,harju
